,business_id,category,stars,city,name,review_count
263,0CrEQpPKHfmjVodZeyL7IA,Pizza,4.0,Clearwater,Paul's Chicago Pizza,265
264,0CssPu4DgIImkouHXKTY6Q,Pizza,4.0,Dunedin,Tony's Pizza,146
265,0D1UBNxkT17qejQjjlZurQ,Cafes,4.0,Indianapolis,Starbucks,15
266,0DBf72U_oR_iDDXdOx4a4g,Breakfast & Brunch,3.5,Indianapolis,Waffle House,22
267,0DJ-BXLvxKFhoT_Wc_mrxQ,Nightlife,3.5,St. Louis,Blue Crab Juicy Seafood & Bar,18
268,0ERS4_k61Ea7VVunLcxlgA,Coffee & Tea,1.5,Indianapolis,McDonald's,21
269,0E_KdunEgkC6V7RgXewmXg,Pizza,3.5,Blackwood,Pizza Point,25
270,0FVZYtFtnysTgBXzPkS7CA,Japanese,4.5,Royersford,Saku,115
271,0FnYxHXn1dXyuKFNWhz6sg,American (Traditional),2.0,Belle Chasse,Popeyes Louisiana Kitchen,24
272,0GDLQWC_Ptm5U8eiKmtQTg,Desserts,4.0,Indianapolis,Garrison,63
273,0GQ1O0vmmLiHWB0y1JM-zg,Burgers,3.5,Franklin,Five Guys,46
274,0GsYSmfpsUpnTnxYbH045A,American (New),3.0,Sparks,Jimboy's Tacos,44
275,0HCZGBYG5q5Omu_1c5V7Dg,Italian,3.5,Kennett Square,Giordano's Pizza,93
276,0Hdvz0Ups_nN9kIb3uo4VA,Nightlife,2.5,Bensalem,Curran's Irish Inn,39
277,0HgAYe8KZ_8nHyELHFwrpA,Burgers,2.0,Lansdale,Wendy's,13
278,0HzjYHjeL5GvGHMj9XjO5A,Mexican,4.0,Wilmington,El Toro,59
279,0I9XZD7JTqY9iTF8nXRnXw,Seafood,5.0,Indianapolis,Ali'i Poke Indy,223
280,0JPi9cyV9i3_kDPj049_qQ,Mexican,4.0,Warminster,Taco Suave,96
281,0Jw_Q5vH6phmYxesX9jRUA,Seafood,4.0,Metairie,Empty Nest Cafe and Bar,27
282,0K4RwxdAcViifyU3Htzxww,Breakfast & Brunch,4.0,Philadelphia,Southwark Restaurant,224
283,0K8pNho9xlV0DxNhcg8eug,Mexican,4.0,Flourtown,El Limon Flourtown,69
284,0KaePrBSRJwUQaHywCM5Zw,Coffee & Tea,2.0,Tucson,McDonald's,33
285,0LXdnyZy4ae8J28Ckjvv7w,Nightlife,4.0,Malvern,Sly Fox Taphouse at The Grove,21
286,0Ly-XEglgcSQttscS6L3-Q,Breakfast & Brunch,2.0,Lutz,Taco Bell,14
287,0M--IAwPfqJC9yfmI-EiAA,Coffee & Tea,4.5,Tucson,Dutch Bros Coffee,14
288,0M1l6p96IffjQi9EZsdVhw,American (Traditional),3.5,New Orleans,New Orleans Marriott,594
289,0MKoNDPcVRrw8Sm4d4WUKQ,Bars,3.0,Saint Ann,Acapulco Restaurant & Lounge,33
290,0MivygP7tD4AWbskqYmMuA,Italian,3.5,Wilmington,Taverna,56
291,0Mjhi7hYia7iv8da7NBL3Q,American (Traditional),2.5,PINELLAS PARK,IHOP,45
292,0N_HQ2GsT1zNKX-escN2ZQ,Breakfast & Brunch,4.0,Aston,Towne & Country Cafe,52
293,0NtUzPQr3rykg6km2F6L7w,Mexican,3.5,Tampa,Señor Tequila Mexican Grill,161
294,0OsR9lO16jxa0xWUY57s9g,Japanese,4.5,Philadelphia,Koto Sushi,280
295,0PN6PHCYD0UPFSmNI2NjNQ,American (Traditional),2.0,Meridian,Hideaway Bar & Grill,99
296,0Q-E_trgdkgIPlYUf-n5OA,Salad,2.0,Cherry Hill,Saladworks,13
297,0Q6P0JK_8HwJbeI0jTt2Fw,American (New),4.0,Tucson,QuikTrip,8
298,0QSxyOzXwDdaSbeK7p3GYw,Bars,4.0,Indianapolis,Keystone Sports Review,258
299,0QeEnTzmUTQHie1MPZVHLg,Pizza,3.0,Tucson,Domino's Pizza,13
300,0RI2smA-v-pGZPmq1jc6wg,Sandwiches,2.5,St Petersburg,Subway,18
301,0RO4HyAgoCOqbKqkspoGNg,Pizza,3.5,Warrington,Chuck E. Cheese,15
302,0Rbsqa9EYnfi6ov9sd0xyg,Breakfast & Brunch,4.0,Tarpon Springs,IHOP,6
303,0RmN5d21noHAkiDYL0j5Xw,American (New),4.0,Cherry Hill,Sang Kee Noodle Cafe,232
304,0RxW0oN1s4zgNh6uiWVPZQ,Sandwiches,3.5,Nashville,Calypso Cafe,176
305,0SDdm3Xn4f_lRcmfxeEzwA,Chicken Wings,2.5,Granite City,Pizza Hut,7
306,0Sm2vdDInZoTnWLYyRM46Q,Event Planning & Services,3.5,St. Louis,Chick-fil-A,27
307,0StbKjld9f8GbeDRy0fS0A,Seafood,3.5,Harvey,Big Ez Seafood & Wings,36
308,0TPVRleoFUf769bCkh5Jgw,Coffee & Tea,3.5,Richmond Heights,Deer Creek Coffee,49
309,0UYn-R_LF-V0KSlYFRi3PA,Coffee & Tea,1.0,Tampa,McDonald's,21
310,0VSWfyUe9o-8rWAHf84syg,Sandwiches,3.0,Tucson,Subway,22
311,0WFpcVkqvK1_UuqW041_9w,American (New),5.0,Edmonton,The Cheese Factory,5
312,0WdP4Plnuxn73YYoAbam5g,American (Traditional),3.5,Granite City,Uncle Linny's Family Restaurant,56
313,0X4FRcNtIWeh-DWT_qrCMg,Pizza,3.0,Goodlettsville,Jet's Pizza,9
314,0X5TTmfBPPY98Ra2CcSw0Q,Event Planning & Services,4.5,Philadelphia,Mike's BBQ,244
315,0XHO9Af7O0GQ6ynGmJmjJw,Pizza,2.0,Springfield,Chuck E. Cheese,39
316,0XXZSQpSbcbL1i4iK-Ohiw,American (New),3.0,Claymont,Embers,16
317,0YDxHtidH23kSnoxrlcc5w,Chicken Wings,4.0,Bensalem,Bella Maria Tomato Pies,65
318,0YELKCY1VMIA3gmP2DkHSg,Coffee & Tea,4.0,Tampa,Kahwa Coffee Roasting,110
319,0ZUPM643ZMhOoE7svE8NDg,Pizza,4.0,Harvey,New Orleans Food and Spirits,262
320,0ZxN3bjsXuWw1h8v60gnmA,Nightlife,4.0,Antioch,Starwood Pizza,80
321,0ZzTFwUvYV4Yt00_Leupwg,Chicken Wings,2.0,Pinellas Park,Pizza Hut,9
322,0_Q7obxRK_I--9wnDx2iEQ,Desserts,2.5,Kenner,Shake Shack,13
323,0a1KouvHD546FJ27sfW8SA,Italian,3.5,Cherry Hill,Ristorante Toscana,159
324,0bGKoS0k6je2SnuFyzfQ2g,American (New),4.0,Saint Pete Beach,Grace Restaurant,112
325,0bva3FQFTS22NZ-jrkUzAQ,Burgers,2.5,Edmonton,The Canadian Brewhouse,27
326,0c28ysQJ_M1fVToTFV-FWQ,Salad,4.0,Santa Barbara,Wingman Rodeo - Montecito Street,44
327,0c9jXm3tggwKsszKFJhylw,Breakfast & Brunch,4.0,Edwardsville,O’bar Cafe,5
328,0cHDa2cXCF4PZzO2krXypg,Sandwiches,4.0,Philadelphia,Bo Sing,12
329,0clSkDomWd7MDqqgCCg8-Q,Nightlife,2.5,Plymouth Meeting,Dave & Buster's,224
330,0d1dpaZqcm7litFOJl7atA,Breakfast & Brunch,4.5,St. Petersburg,Noble Crust,1259
331,0dHYqZ4O5FRwYWEteahfAw,Burgers,2.0,Boise,Jack in the Box,31
332,0dKjWJG5X9YGTNoFCfNedA,Italian,3.5,Florence,Mario & Franks 1,38
333,0daayuQ68DXVX4qVYWF66Q,Italian,2.0,Edwardsville,So'Pasta,5
334,0eT3aABtCzZ2jw9iGVboaw,Salad,4.0,Reno,Romanza Ristorante Italiano,262
335,0f69gYJBDkWpi-F9JlPSkA,Cafes,4.0,Hendersonville,First Watch,159
336,0fQdnsMCqBk4z4RlNJYVdQ,Pizza,4.5,Tampa,Atlas Gourmet Pizza ,73
337,0g7s_CI35bXAHo_SATlHBQ,Italian,4.5,Tampa,Bocelli Modern Italian,11
338,0g9XB5iLNje1B4UNbzqCPA,Seafood,3.5,New Orleans,The Blue Crab Restaurant & Oyster Bar,492
339,0g9fGg7Z368fPJiBp7JvdA,Pizza,2.0,New Orleans,Mango Mango Daiquiris,157
340,0gRoCRYcjOFKLg3S2c8dmg,Mexican,2.5,Florissant,Chipotle Mexican Grill,29
341,0gdnntqYGYhUCTTf0a7Xcg,Mexican,4.5,Tucson,Tumerico On 4th Ave,33
342,0ghzROkZWKWwQKDt1fkPAQ,Mexican,4.0,Tucson,El Guero Canelo,681
343,0hIXH9jMdHov1VrLC8ujUg,American (Traditional),4.5,Tampa,Al's Finger Licking Good Bar-B-Que,409
344,0iNfZDJgbBq8svJz0C-LvQ,Salad,3.5,Greenwood,Arni's,129
345,0iQtZo783nqVM12wqBxMog,Pizza,4.5,Toughkenamon,Liliana's Pizza & Grill,28
346,0iXeck2mrz9GVlffx6RF4w,Desserts,4.5,Edmonton,Urban Plant Cafe,29
347,0igZewdCvqrQ3OI42HQ9rg,Sandwiches,5.0,Dunedin,"Lonni's Sandwiches, Etc",16
348,0ijTyALaH9yWp2yE2NmxKw,American (New),4.0,Carrollwood,SoFresh,10
349,0it-2gWk_gyuZyEMQzBBuQ,Bars,4.0,Carpinteria,Corktree Cellars Wine Bar & Bistro,230
350,0j-6iq_qQuTO70rA7NQNdg,Chicken Wings,1.5,Indianapolis,Domino's Pizza,22
351,0jETEp-kxQUA9nLTEuaZeQ,Mexican,3.5,St Petersburg,Carmelita's Mexican Restaurant,174
352,0jQiSHnQTFyJnw1HHV9NVQ,Nightlife,4.5,Sparks,Anthony's Chophouse,232
353,0j_9DoKPu1FEYE_4kcp3uQ,Event Planning & Services,3.0,New Hope,Havana Restaurant & Bar,305
354,0j_QDaoXof4Eb_lq203YiA,Pizza,2.0,Lumberton,Supreme Pizza & Grill,22
355,0jfIDaLE1TlsTvVMEkA3dg,Pizza,4.5,Philadelphia,Chucks Homemade Waterice,6
356,0kMb6sceumXggycSLJlpmA,Salad,3.5,Odessa,Culver's,36
357,0kfG53f5UuwXTz7IGIVhPg,Chicken Wings,4.5,St. Louis,Lazy Tiger,31
358,0lK6tEiq6OJ3w9NEuCV6Ow,Mexican,4.0,West Chester,El Limón,92
359,0lMD9UAeAL041qp7fpvUNw,Burgers,1.5,Kenner,Dook's Burger,22
360,0lVDfCPGfhlHriMRCYB6QQ,Pizza,3.5,Tucson,Pizza Hut,9
361,0lasyP8ozZ49RakaCi33jg,Pizza,4.0,Smyrna,Roma Pizza & Pasta,21
362,0lmSRR0d40CaStcTYsnSHQ,American (Traditional),3.5,Doylestown,Station Tap House,126
363,0m0SQSIzM9WcDhJ7UEVCLQ,Bars,4.0,Santa Barbara,Ty Lounge,32
364,0mijbNf-7wiKJ9xto1pAyg,Breakfast & Brunch,4.5,Philadelphia,Spice Finch,325
365,0msaBRr1q6IV0jGOnamlfA,Mexican,4.0,Nashville,Miranda Lambert's Casa Rosa,126
366,0nlGy4Q5La_hWomqRIskxw,American (Traditional),4.0,Spring Hill,Jam's Cafe,61
367,0o5oz5EKbrx2xiS752weVQ,American (Traditional),3.5,Tucson,Raising Cane's,142
368,0o8k654DD4h8ywBOXP1GRA,Mexican,4.5,Philadelphia,El Purepecha,239
369,0oFrJWbTdu6S5d2loFKmRw,Mexican,4.0,Nashville,West Coast Taco Shop,99
370,0oyytCn4-fwXVqQ1aTgnVA,Chicken Wings,3.0,Reno,Maui Jane's Hawaiian BBQ,49
371,0p08neRU_IcNvvolk0pgzQ,Sandwiches,3.5,Fairview Heights,Bandana's Bar-B-Q - Fairview Heights,51
372,0pL-eq0ufX5jMDgVAvoHHw,Steakhouses,3.0,Sicklerville,Sakura,73
373,0pVM5OaWWu-M0TWMQ9Zwyg,Coffee & Tea,4.0,Sun Valley,Mendoza’s Coffee,33
374,0pWF3x6Y4w55xGbfb1bTIA,Nightlife,4.0,Zionsville,Cobblestone Zionsville,185
375,0pamUcfn0SXbuj79Y_tRiw,American (Traditional),4.0,Glen Mills,Ashley's Restaurant & Bar,54
376,0pled4JIW9jjuuMxMNkZCA,Salad,2.5,Tucson,Famous Sam's,15
377,0q27L4aOGuXyQ1Eo-IOY0Q,Nightlife,3.5,St. Louis,Social Bar and Grill,74
378,0qu0fNTOsSmuREYVIMPuIQ,American (Traditional),4.5,Santa Barbara,Cold Spring Tavern,1018
379,0rPHKXwhAoLRGYw_FL_bNQ,Mexican,4.0,Gallatin,Los Amigos Mexican Resturant and Grille,6
380,0rVp5KwX0knbSEgGHKug2Q,Nightlife,3.5,Glenside,The Comet Bar & Grill,160
381,0rY6sswFtmH6OGTELCxt9w,Mexican,4.5,Camden,Fresh Mex,12
382,0riuM7MffnNxwRGqeNvdOg,Burgers,3.5,Nashville,Five Guys,40
383,0rmMJKGbCjC5AEtZdMFWDA,Italian,4.0,Fairless Hills,Joe Santucci's Square Pizza,9
384,0s9wc8XMhxgKbiHUreqeRw,Cafes,4.0,Edmonton,Hanjan,99
385,0sEQcUD5WEdwBJBXavafHA,Pizza,4.0,Chalfont,Pina's Pizzaria,26
386,0sHYEHc14Il8RNaN2gwvIw,American (New),4.5,Kenner,Coconut Beach Volleyball Complex,10
387,0sr1EyOc6Td1C-962QW88w,Italian,4.0,Conshohocken,La Cucina Italian Eatery,44
388,0tnx3W5mCcxzN9o6AB6Ahg,Burgers,2.0,Tampa,Wendy's,16
389,0toZzSP7i5JVrIVZKN2e7Q,Cafes,3.5,Edmonton,Brew and Bloom,15
390,0uL-FXY1M2UC12eZcFlTuQ,American (New),4.5,Nashville,The Hampton Social - Nashville,608
391,0uaL1_jJOOnB51R3XIYrKw,Seafood,3.5,Harvey,Perino's Boiling Pot,173
392,0vI6ceUOgRhLCkGrSryYFQ,Bars,3.0,Reno,Chili's,146
393,0vOOrWqn-7HlyVIqUT_8JA,Seafood,4.0,Zionsville,Noah Grant's,300
394,0w5CGasMnBI0R9tW7xxhAw,Breakfast & Brunch,4.0,Sparks,Peg's Glorified Ham and Eggs,404
395,0wZJkj-OnZ7Pmublspl7tA,Italian,4.0,New Orleans,Vieux Carre Pizza,506
396,0wjMBvxWO1Khm17ZseSL5Q,Breakfast & Brunch,4.0,Fishers,Tonys Cafe,30
397,0wsLnToWQYB71TyWE_zOHw,American (New),3.5,Indianapolis,The Living Room Lounge,74
398,0y5x2QxXdeHvs_m0hoO84Q,Mexican,4.0,Claymont,Aureas Mexican Restaurant,72
399,0yEl45kZ8o37lvpkhCBM4w,American (New),3.5,New Orleans,Monkey Board,173
400,0yRYIODkl8da3ZDdOmMAZA,Breakfast & Brunch,4.5,New Orleans,Vyoone's Restaurant,148
401,0zH0l4Jbf-oove3cLvrFOg,American (New),4.0,Newtown,Vecchia Osteria,359
402,0zf4KKZqbqoxiuKzeZLDdg,Italian,3.5,Philadelphia,PrimoHoagies,65
403,0ziXZC3-WTI6Ynrpoc50wQ,American (New),3.5,Nashville,Church and Union Nashville,32
404,1-D_z1Z3P2xWXO1g49eRbg,American (Traditional),2.5,Thorndale,Wayback Burgers,49
405,1-ZiA9x4Mhpt5qHMPs5vxw,Pizza,1.0,Nashville,Little Caesars,8
406,1-fNb0DyGtCuD4qg2uA7bQ,Seafood,2.5,Philadelphia,Pazzo Pazzo,51
407,1-z7wd860Rii4kbEMCT8DA,Breakfast & Brunch,4.0,Boise,Moon's Kitchen Cafe,189
408,103cmgKE0n1Cb8QCEXvbQQ,Cafes,3.0,New Orleans,Balcony Bar & Cafe,186
409,10Bq-D7cUzwvY5pUJPWhmw,Sandwiches,4.0,Haddon Heights,Ralph's Pizza & Francesca's Room,39
410,10KnzbTaz-Yq8wADXGuOlw,Nightlife,4.0,Nashville,Alley Taps,76
411,10xyUxPgT2nohe3WmtGf8Q,Nightlife,3.0,Saint Petersburg,Slizzy Mcgee's,9
412,11_eIDfQ146e1J3CMPjpqA,Burgers,2.0,Hermitage,McDonald's,14
413,11uo3yawm_d1DWCCMpM1tw,Italian,4.0,Philadelphia,Barrel's Fine Food,49
414,124Fu856b1a3ySEymbI3zw,Mexican,4.0,Collingswood,Oasis Mexican Grill,135
415,128V3aNJlVzQ9gISXVbxug,Seafood,4.5,Indianapolis,Central Seafood,15
416,12GUv17IX7dJbuzeBxBCyg,Italian,4.0,Reno,J J's Pie,252
417,12aD4pD1uCJYA4ivdAd3Ug,Mexican,4.0,Langhorne,The Cafe,43
418,13iPe4fzKIsNix-qWLFmWw,Chicken Wings,2.0,Bridgeton,Wingstop,7
419,13oEDtCHrOvbhsHzno2Vvw,Cafes,4.5,Saint Louis,Kitchen House Coffee,108
420,140WNflw_n01GVGtB-PwJQ,American (New),3.5,Tarpon Springs,Tarpon Turtle Grill & Marina,376
421,155LsHln6fgjX-LiIc3shQ,Pizza,4.5,Sherwood Park,Red Swan Pizza,9
422,15T9Ja9GtXNhbgKrsYQj7Q,Burgers,3.5,Tucson,Lucky Wishbone,34
423,15hYNwnUrZ2zdjYunDE8lw,Sandwiches,3.5,Cherry Hill,PDQ Cherry Hill,160
424,15hcLfY9J-4rdTlIkdK0fg,Japanese,3.5,Edmonton,Mikado - Westside,67
425,161EbdMNFMO1kBKKC8Y08A,Pizza,1.5,Temple Terrace,Pizza Hut,17
426,16OLHwAY1ROAtedtzsdmZg,Pizza,4.0,Sherwood Park,Nitza's Pizza,40
427,17AnbEkqAiE66YFTDYFvgw,Nightlife,2.5,Meridian,Buffalo Wild Wings,176
428,17MK8qagV374AuUA4sXuIA,Cafes,3.5,Philadelphia,XIX Nineteen,611
429,17TiV5o3EsIIbyFgSpBmXg,Pizza,3.5,Downingtown,Spatola's Pizza - Downingtown,71
430,1817ULc2--fRD1eWnFLg3A,Bars,3.5,Tampa,The Brass Tap,158
431,183RrwDm8mmdKCX1E9dUVQ,Breakfast & Brunch,4.5,Cherry Hill,K & A Bagel Cafe,177
432,18790ccUVHejWqCmkoSJjA,Italian,4.5,Philadelphia,Casta Diva,148
433,18XnCwDpf6OtHTV9V4zx3g,Sandwiches,5.0,Boise,Bistro Babe,5
434,19EuqHznljFunkULhLnTJg,American (Traditional),4.0,Sellersville,J.T. Bankers,29
435,19M-U99uz7UDnJWhgET7TQ,Burgers,4.0,Edmonton,Boardwalk,20
436,19XYV3shpQ3yYDtYFsnxGg,Pizza,4.0,Feasterville Trevose,Nina's Pizza,24
437,19_JJgc0g6bI43yrkIgB_w,Nightlife,3.5,Gloucester City,Max's Seafood Cafe,115
438,19fHbf0qzihtEtXQZ2ntww,Nightlife,4.0,Wilmington,Walter's Steakhouse,73
439,19q1XEu1nFrOyMdBzJb1Ig,Mexican,2.5,Seminole,Chipotle Mexican Grill,41
440,19ucoG2VHdR2aMGyf4aoNQ,Breakfast & Brunch,4.0,Tampa,Anderson Road Cafe,21
441,1A7BfewtAi27Tln39Tlgfw,Bars,4.5,Nashville,The Picnic Tap,45
442,1AQhRXA6GhMp6FjpS4T8lQ,Bars,3.0,Conshohocken,The Great American Pub,242
443,1An4DxtMmvvSe0HX4viRCA,Italian,3.5,New Port Richey,Anthony's Italian Restaurant,77
444,1B59ZyvK_n4E1egxquDO1Q,American (Traditional),2.0,Arnold,Captain D's,13
445,1BjbKfKQNuVucKFN7taNZQ,Nightlife,4.0,Nashville,Commodore Grille,39
446,1BrkEUTKNKQvNz9mMbTtrg,Salad,3.0,Brandon,Panera Bread,53
447,1C1zjPi4rYwgGr8kD-1pwA,Sandwiches,2.5,Wilmington,Panera Bread,47
448,1CCG0WYSoR8ejdgD5-Gaqg,Italian,4.0,Philadelphia,Francoluigi's Pizzeria & Italian Restaurant,303
449,1CXFe8gwN5FeAaLEh--xGg,Mexican,2.0,Smyrna,Taco Bell,14
450,1Cc34yhnOQRxpkJuBBxu4A,Sandwiches,2.5,Phoenixville,Tropical Smoothie Cafe,19
451,1CgDGZ9x5-JPzUaq6I9ZLg,Japanese,4.5,Warrington,Mizu Sushi and Hibachi,78
452,1DAI96tu5hcP_lvKBHVixw,Pizza,3.0,Nashville,Taco Bell,18
453,1DEhsFgPkV64cwWy6SDH2w,Burgers,2.0,Marana,Burger King,25
454,1Dm8yPX4_9JRONf1HRHt5w,Salad,4.5,Pinellas Park,Your Mother's Back Yard,46
455,1DxIGnI4mDDJyeIPkHemnw,Desserts,4.0,New Orleans,Miss River Restaurant,22
456,1E0H5bHRDvUyeToiffQV7w,Bars,2.0,Metairie,Applebee's Grill + Bar,86
457,1EEL5DATdF7odIRhVpf48A,Sandwiches,4.5,Philadelphia,Viet Bistro,14
458,1EPIMv80uW932NQR7wSpsw,Bars,3.0,National Park,National Park Pub,5
459,1ESz9IvQZbTh5i_UWmJcEQ,American (Traditional),3.5,Tampa,EVOS Feel Great Food-Carrollwood,115
460,1EdfURQCj75UbcLPh9rdSw,Bars,4.0,Saint Louis,Garvey's Grill,65
461,1Efjww8n7WtKtKTgDqjgdA,American (New),3.5,King of Prussia,Founding Farmers King of Prussia,1140
462,1EjhKjQWQ2RsrAyvptNGIg,Mexican,4.0,Pinellas Park,El Guerrero Mexican Grill,169
463,1EzUeQ7rk4WXGPOpHmxSGA,Seafood,4.0,Safety Harbor,The Kitchen,63
464,1FCxJuEH_3tmxUDVPv1qfw,Sandwiches,4.0,Philadelphia,Poe's Sandwich Joint,122
465,1FURjeGJi_LBXcJQg8eskw,American (Traditional),4.5,Carpinteria,Padaro Beach Grill,885
466,1G2ioVP2reLd73NQroGONg,American (Traditional),3.0,Springfield,Outback Steakhouse,153
467,1GHO0QdRlf2g1v4LGv8W7g,Steakhouses,3.0,St. Louis,Shogun Steakhouse of Japan,21
468,1GOEX3GFW7cfyOTCAgcxlg,American (Traditional),4.5,Godfrey,Round Table,29
469,1Gm0k-SzLB-jTZxVxuvcOg,Burgers,4.0,Saint Louis,Crusoe's Original,86
470,1GyeTrz-OR_ygxyT8Gzk_w,Breakfast & Brunch,2.5,Reno,Jack in the Box,32
471,1HNvVBmQX6F_0rMVdvKi1g,Coffee & Tea,3.0,Tampa,Starbucks,79
472,1He0-3kVfTvNUrHKGAGQXQ,Pizza,3.5,Eagle,Red Bench Pizza,79
473,1JHPRGTHrrSIcKDGzsXddQ,Bars,2.5,Plainfield,Logan's Roadhouse,76
474,1JXJbmiVaLK2Wc2-reqQ5w,Coffee & Tea,1.5,New Orleans,McDonald's,17
475,1Jc10QykPbwsT7jDAJlgeA,Breakfast & Brunch,4.0,Saint Ann,Waffle House,9
476,1Js5VLVSsYR9KfrqgFMT2A,Seafood,3.0,Burlington,Chucks Big Time BBQ,6
477,1KE4rqHRfrOP7-cY-0afLw,Pizza,4.0,Trenton,Covello's Pizza,19
478,1KJ-RZPlWo_wLA_VJpSR-A,Pizza,4.0,Tampa,Slice Pizzeria & Wing House,100
479,1L2gimdk0IQt5jgEKBeCtw,Sandwiches,3.5,Woodlyn,Trio Cold Cuts & Sandwich Pub,43
480,1L5-aUiv2j6xfsjHgzWGYg,Burgers,2.0,Burlington,Burger King,9
481,1LLXrKlTbnKGVLvJQ72Xpw,Steakhouses,4.0,Boise,The Brickyard,343
482,1Ly-Njk6U0kEq3TFnCgeWw,Breakfast & Brunch,3.5,Clayton,Cantina Laredo,196
483,1MpCSA9931OUqvZ3vTqzvg,Coffee & Tea,1.5,Indianapolis,McDonald's,20
484,1N-Sd-4UQTwM-nCD0sfs7Q,Italian,4.5,Metairie,Vincent's Italian Cuisine,178
485,1N9WC6FwF8MSc7BHbIP35A,Desserts,5.0,Tampa,Vegan International Co. Kitchen & Market,269
486,1NCUTTp6rIyXpwUDVv9qOA,Pizza,4.0,Philadelphia,Lazos Pizza & Grill,176
487,1O0teX-jRsmxqDYmRNncSg,Sandwiches,3.0,St. Louis,Lion's Choice,20
488,1O3049ULg-o1MxmR_w95Tw,Coffee & Tea,4.5,Tampa,Milkin It,25
489,1ODxVllpi7ANEq9Ngqb5cw,Cafes,5.0,Valrico,Chill Caw-Fee,38
490,1OIFLoqN5keAXfIAZHE_YA,Sandwiches,4.5,West Chester,Mae's West Chester,25
491,1OfhM-ZKvcpxyxptCCzEwA,Bars,3.5,Philadelphia,Independence Beer Garden,513
492,1OgRJcJ2tsfkZn5tCjhNKg,American (Traditional),3.0,Media,John's Bar and Grill,28
493,1PKvoJ-jtw1UcuzCVtoqiw,American (Traditional),4.5,Blackwood,Shana’s Wild Fig,14
494,1PMiPHFajYC8cPs89TGwIg,American (Traditional),4.0,Mount Juliet,Hoppys Harbor Grill,5
495,1P_mGUY1PyPq7_ZabrzpBw,Italian,4.0,Saint Louis,Carmine's Steakhouse,261
496,1Pxg1AMf0rEn9QF__ZYoWw,Japanese,4.0,Nashville,Samurai Sushi,367
497,1Qa4iSifR3fsjpAK6rZYPQ,Breakfast & Brunch,2.5,New Port Richey,Panera Bread,69
498,1ROHLAfputpAhqVmCiclnw,Steakhouses,3.5,Tucson,Texas Roadhouse,152
499,1RerTYaZEAfmSARDhsZ-8Q,Sandwiches,3.5,Nashville,The Valentine,111
500,1S5JNnoREqmcy90pZq_naw,American (Traditional),4.0,Smyrna,First Watch,200
501,1SwfAYI1HGDyJKHmdRXI5Q,Burgers,4.0,Indianapolis,Dale's Family Restaurant,156
502,1T16cC3aNYzjv-BvptidJA,Italian,2.5,Odessa,Pizza Hut,12
503,1TJiHekuN26Y2W7n28olYA,Mexican,3.0,Sparks,El Pollo Loco,61
504,1TKidjuR8oyKa6jGFcIiVA,Pizza,1.5,Upper Darby,Domino's Pizza,23
505,1TMkNxmaJuMCZh1osxizPA,American (Traditional),3.5,Philadelphia,Shake Shack,218
506,1U5ZqhfQZXPw0v_Fa29WBw,Cafes,3.5,Meridian,The Original Sunrise Cafe,81
507,1U8Kt44FIkC7RnJsNjaMTA,Japanese,4.5,Santa Barbara,Teru Japanese Cuisine,34
508,1UNJeHTsS7WS9RxRzHw06g,Nightlife,3.5,Philadelphia,Varga Bar,597
509,1Udx96kKBSHZhiy51mKtgQ,Bars,4.5,Kennett Square,Byrsa Bistro Kennett,34
510,1Uj_Ob1C2z5Ykx-WHorjWQ,American (Traditional),3.0,Cherry Hill,Bubbakoo's Burritos,39
511,1XJ1kOixnDEfnTrRfyjUiw,Mexican,2.0,Wilmington,Delaware Taco Festival,8
512,1XJTGYMz3dgcjhVlyOGKpA,Nightlife,4.5,Saint Petersburg,Tropez St. Pete,93
513,1Y5KokL1jd8JR0MEAOwmRg,Bars,3.5,Fairless Hills,Stadium Bar & Grill,7
514,1YBqzpRWXW_Vb5grCPGRvA,Coffee & Tea,2.5,Linwood,McDonald's,20
515,1YCdw19-uXF0n7vBPLekwQ,Pizza,4.0,Berlin,Carollo’s Family Restaurant & Pizza,7
516,1YQDxTk1Uy0sytD4Zs7UOQ,Bars,4.5,Edmonton,Bodega Highlands,47
517,1YviAnjnG9PddCaogiYnMQ,American (Traditional),4.0,Lutz,Southern Eaze Bar & Grill,12
518,1ZDFYvYjBqmz4z8u_CKDNg,Desserts,3.5,Clearwater,Harold Seltzers Steakhouse,61
519,1ZRGRUd3y5a8vrgUyzMcnQ,Mexican,4.0,West Chester,Jaco Juice and Taco,130
520,1ZgE6rlUr2YD697vFjVoQg,Italian,3.5,Philadelphia,Gearo's,89
521,1_p9mAtXQ_EzNSXzlY-h3Q,Breakfast & Brunch,4.5,Seminole,Meet & Eat Restaurant,7
522,1_qR_k-LKvVWVaesFRglRg,Desserts,3.5,Meridian,Idaho Pizza Company,98
523,1_vNrP1yJPQi-Sh7EO8rbA,Mexican,4.5,Zionsville,El Meson,12
524,1b5mnK8bMnnju_cvU65GqQ,Burgers,4.0,Nashville,Biscuit Love: Gulch,4207
525,1bJxvwuMTyXmQGu90WLPhA,Seafood,3.5,St Charles,Firebirds Wood Fired Grill,417
526,1bTMyRgKbWK9mkOR3VSCZQ,American (New),4.0,Tucson,The Boxyard,112
527,1bsQMS1SeLxcqXrJQYVfGQ,Sandwiches,4.0,Philadelphia,Gia Pronto,7
